image_path,model,class_id,class_name,conf,x1,y1,x2,y2,width,height,inf_ms
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1822_squared_png_jpg.rf.772d1733bee30fc17400186f1b55f66b.jpg,YOLOv8n,0,person,0.8096591234207153,20.803205490112305,152.98187255859375,70.55502319335938,275.18377685546875,640,640,7.418522611260414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1822_squared_png_jpg.rf.772d1733bee30fc17400186f1b55f66b.jpg,YOLOv8n,0,person,0.7965516448020935,343.90545654296875,142.62979125976562,433.88751220703125,357.06781005859375,640,640,7.418522611260414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1822_squared_png_jpg.rf.772d1733bee30fc17400186f1b55f66b.jpg,YOLOv8n,0,person,0.5904369950294495,312.2801513671875,194.16525268554688,331.569580078125,239.70095825195312,640,640,7.418522611260414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1822_squared_png_jpg.rf.772d1733bee30fc17400186f1b55f66b.jpg,YOLOv8n,0,person,0.47085195779800415,246.03915405273438,189.6768035888672,271.6484680175781,241.60740661621094,640,640,7.418522611260414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1822_squared_png_jpg.rf.772d1733bee30fc17400186f1b55f66b.jpg,YOLOv8n,0,person,0.37146133184432983,2.9308738708496094,195.67056274414062,17.092388153076172,240.31991577148438,640,640,7.418522611260414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1822_squared_png_jpg.rf.772d1733bee30fc17400186f1b55f66b.jpg,YOLOv8n,0,person,0.3041552007198334,72.3818359375,200.15945434570312,87.100341796875,228.70803833007812,640,640,7.418522611260414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.9157488346099854,207.8988800048828,143.81201171875,319.11444091796875,351.6900634765625,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.8876644968986511,430.46270751953125,137.16775512695312,520.9734497070312,370.4150085449219,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.8074811100959778,319.06243896484375,187.48150634765625,352.00604248046875,239.99737548828125,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.7878162860870361,92.38291931152344,149.85671997070312,145.14173889160156,272.60626220703125,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.6697936058044434,2.221907138824463,190.4274139404297,16.238908767700195,249.04335021972656,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.5601376295089722,394.05780029296875,143.8985595703125,476.4034423828125,344.42181396484375,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.5363494157791138,62.909751892089844,199.14476013183594,80.54509735107422,242.1691436767578,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1830_squared_png_jpg.rf.ae87fed6876686cd8b4dd7844b93fbec.jpg,YOLOv8n,0,person,0.44464677572250366,49.622276306152344,201.65872192382812,64.14550018310547,235.94631958007812,640,640,6.86313584446907
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.900903046131134,447.96514892578125,138.60064697265625,560.7942504882812,369.5694885253906,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.8342114686965942,399.92401123046875,144.4215087890625,517.9380493164062,350.25592041015625,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.8157219290733337,228.91476440429688,143.71817016601562,326.1875915527344,352.8633117675781,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.7931298613548279,150.36729431152344,148.95364379882812,208.74107360839844,271.8504943847656,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.6833191514015198,52.902870178222656,198.4822235107422,77.79674530029297,247.1511688232422,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.6358199715614319,337.26171875,187.68179321289062,352.8603515625,238.48715209960938,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.5771713852882385,40.00348663330078,200.53988647460938,61.860267639160156,247.41909790039062,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_1836_squared_png_jpg.rf.271ca73afa9ffbc8a1a5e9d3682bce19.jpg,YOLOv8n,0,person,0.32366812229156494,2.280216693878174,192.70462036132812,15.328254699707031,248.51455688476562,640,640,7.278513163328171
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_234_squared_png_jpg.rf.8703fc28bbb28b1270671631884444d5.jpg,YOLOv8n,0,person,0.8751328587532043,582.1480712890625,167.463134765625,617.15087890625,266.28387451171875,640,640,6.703503429889679
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_234_squared_png_jpg.rf.8703fc28bbb28b1270671631884444d5.jpg,YOLOv8n,0,person,0.8119004368782043,553.581787109375,171.813232421875,580.2047119140625,267.7384033203125,640,640,6.703503429889679
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_234_squared_png_jpg.rf.8703fc28bbb28b1270671631884444d5.jpg,YOLOv8n,0,person,0.3939681351184845,407.44219970703125,183.9921875,427.74298095703125,234.79351806640625,640,640,6.703503429889679
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_234_squared_png_jpg.rf.8703fc28bbb28b1270671631884444d5.jpg,YOLOv8n,0,person,0.32928702235221863,461.44610595703125,183.77413940429688,473.24896240234375,238.87149047851562,640,640,6.703503429889679
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_409_squared_png_jpg.rf.77f418b0db8f46deaf8e884b853807e2.jpg,YOLOv8n,0,person,0.8991559743881226,265.61138916015625,155.8861083984375,371.04705810546875,322.0804748535156,640,640,7.1785300970077515
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_409_squared_png_jpg.rf.77f418b0db8f46deaf8e884b853807e2.jpg,YOLOv8n,0,person,0.7603119015693665,495.12310791015625,171.89700317382812,519.3966674804688,248.622314453125,640,640,7.1785300970077515
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_420_squared_png_jpg.rf.9439e94da86e4a60289d950985df8d7c.jpg,YOLOv8n,0,person,0.7924104332923889,503.6754150390625,173.82843017578125,529.6221923828125,251.58013916015625,640,640,6.7725349217653275
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V000_420_squared_png_jpg.rf.9439e94da86e4a60289d950985df8d7c.jpg,YOLOv8n,0,person,0.5967675447463989,229.89254760742188,144.5369873046875,290.3288269042969,338.4708251953125,640,640,6.7725349217653275
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1340_squared_png_jpg.rf.bc1fd39483d3539841b13d77ba5d69b9.jpg,YOLOv8n,0,person,0.7946006059646606,522.3514404296875,155.77096557617188,572.9500732421875,280.0336608886719,640,640,7.139097899198532
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1340_squared_png_jpg.rf.bc1fd39483d3539841b13d77ba5d69b9.jpg,YOLOv8n,0,person,0.6274372935295105,35.30138397216797,195.64068603515625,47.93241882324219,230.03448486328125,640,640,7.139097899198532
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1340_squared_png_jpg.rf.bc1fd39483d3539841b13d77ba5d69b9.jpg,YOLOv8n,0,person,0.6200634837150574,11.657662391662598,193.08221435546875,23.65996551513672,229.885498046875,640,640,7.139097899198532
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1340_squared_png_jpg.rf.bc1fd39483d3539841b13d77ba5d69b9.jpg,YOLOv8n,0,person,0.4887335002422333,24.543598175048828,194.98281860351562,34.17362976074219,228.49639892578125,640,640,7.139097899198532
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1347_squared_png_jpg.rf.22960d0b83142c448ca6eb811cba1a31.jpg,YOLOv8n,0,person,0.8155118823051453,543.2349853515625,147.003662109375,594.1856689453125,287.0088195800781,640,640,6.882311776280403
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1347_squared_png_jpg.rf.22960d0b83142c448ca6eb811cba1a31.jpg,YOLOv8n,0,person,0.5541868209838867,22.991832733154297,196.4925537109375,33.46944046020508,233.02737426757812,640,640,6.882311776280403
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1476_squared_png_jpg.rf.ce4ded4ff94c2d961ef881189ce85da2.jpg,YOLOv8n,0,person,0.8248085975646973,476.9857177734375,137.5367431640625,527.6395263671875,269.2593994140625,640,640,6.434084847569466
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1479_squared_png_jpg.rf.4c1147ff11e51e5cd54c4380e1c0d762.jpg,YOLOv8n,0,person,0.8602068424224854,485.54962158203125,137.29498291015625,537.6619262695312,270.84027099609375,640,640,6.578028202056885
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1488_squared_png_jpg.rf.cd9f88f6444f428bdbaa10199bddb1b6.jpg,YOLOv8n,0,person,0.8700254559516907,513.1011962890625,130.21121215820312,569.9927978515625,279.0798034667969,640,640,6.519734859466553
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1490_squared_png_jpg.rf.8d0c44d7ba6a8423bc0d5609543abf08.jpg,YOLOv8n,0,person,0.8762298822402954,519.7410888671875,129.24551391601562,579.6314697265625,282.66064453125,640,640,6.541728973388672
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1494_squared_png_jpg.rf.190346479109f3f7375f05a826e34c93.jpg,YOLOv8n,0,person,0.8469540476799011,533.564453125,127.00601196289062,598.005126953125,288.6199645996094,640,640,6.7155491560697556
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1495_squared_png_jpg.rf.dbe4b4c87a1ab9474a7255a605240618.jpg,YOLOv8n,0,person,0.8461654186248779,537.83740234375,127.68853759765625,604.671142578125,290.704833984375,640,640,6.5087080001831055
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1495_squared_png_jpg.rf.dbe4b4c87a1ab9474a7255a605240618.jpg,YOLOv8n,0,person,0.45327818393707275,48.895713806152344,190.84262084960938,58.865074157714844,220.91690063476562,640,640,6.5087080001831055
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1498_squared_png_jpg.rf.865137cc65cb9cce12b916600bfa1fda.jpg,YOLOv8n,0,person,0.8673418164253235,551.1680297851562,124.49373626708984,615.9575805664062,294.5423889160156,640,640,6.73455186188221
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1498_squared_png_jpg.rf.865137cc65cb9cce12b916600bfa1fda.jpg,YOLOv8n,0,person,0.52084881067276,535.3394165039062,177.08761596679688,554.7877807617188,237.08499145507812,640,640,6.73455186188221
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1498_squared_png_jpg.rf.865137cc65cb9cce12b916600bfa1fda.jpg,YOLOv8n,0,person,0.4340219497680664,30.415630340576172,191.18386840820312,40.19790267944336,225.41506958007812,640,640,6.73455186188221
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1498_squared_png_jpg.rf.865137cc65cb9cce12b916600bfa1fda.jpg,YOLOv8n,0,person,0.2921001613140106,45.29045867919922,190.2559814453125,55.02660369873047,220.78369140625,640,640,6.73455186188221
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1499_squared_png_jpg.rf.322e624d20e4ec4793d54a0620a2398b.jpg,YOLOv8n,0,person,0.8376559019088745,555.0604248046875,125.32471466064453,622.6016845703125,298.36749267578125,640,640,6.682503968477249
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1499_squared_png_jpg.rf.322e624d20e4ec4793d54a0620a2398b.jpg,YOLOv8n,0,person,0.43232348561286926,43.045284271240234,189.85330200195312,52.7162971496582,222.78115844726562,640,640,6.682503968477249
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1499_squared_png_jpg.rf.322e624d20e4ec4793d54a0620a2398b.jpg,YOLOv8n,0,person,0.4229118824005127,539.2293701171875,177.01345825195312,557.7218017578125,238.30227661132812,640,640,6.682503968477249
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1499_squared_png_jpg.rf.322e624d20e4ec4793d54a0620a2398b.jpg,YOLOv8n,0,person,0.3458442687988281,446.4833679199219,179.48764038085938,456.7458801269531,218.47506713867188,640,640,6.682503968477249
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V003_1499_squared_png_jpg.rf.322e624d20e4ec4793d54a0620a2398b.jpg,YOLOv8n,0,person,0.26000598073005676,15.162611961364746,191.5723876953125,27.088943481445312,226.2862548828125,640,640,6.682503968477249
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V004_46_squared_png_jpg.rf.fbebb1204af17711c8c208192420e22c.jpg,YOLOv8n,0,person,0.8483495116233826,474.4144287109375,142.97720336914062,571.5,354.2518615722656,640,640,6.606468930840492
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V004_52_squared_png_jpg.rf.c4103f4e4903f0038989e39318d90822.jpg,YOLOv8n,0,person,0.8808935284614563,431.28851318359375,150.68548583984375,524.8047485351562,368.351318359375,640,640,6.780249997973442
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V004_52_squared_png_jpg.rf.c4103f4e4903f0038989e39318d90822.jpg,YOLOv8n,0,person,0.31313058733940125,384.571044921875,196.41650390625,403.552734375,264.5953674316406,640,640,6.780249997973442
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V004_56_squared_png_jpg.rf.319cf398dc925b18557f9e55d016ed5e.jpg,YOLOv8n,0,person,0.8449271321296692,405.0402526855469,155.8480987548828,491.3298645019531,358.10784912109375,640,640,6.623465567827225
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1120_squared_png_jpg.rf.3082e08f6375572adf79c907b4559ca7.jpg,YOLOv8n,0,person,0.8753017783164978,387.53466796875,139.55642700195312,476.9046630859375,289.6137390136719,640,640,6.887404248118401
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1122_squared_png_jpg.rf.77d04ba6fa54dd3b9dc79a0c12eff773.jpg,YOLOv8n,0,person,0.8907765746116638,381.7843017578125,141.32537841796875,469.90362548828125,292.69171142578125,640,640,6.954768672585487
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1142_squared_png_jpg.rf.6716bd4f521cd245bc8cce5c29fbab59.jpg,YOLOv8n,0,person,0.9136418104171753,290.08905029296875,133.35150146484375,385.3118896484375,308.2109069824219,640,640,6.643772125244141
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1144_squared_png_jpg.rf.6f03e26cbf6d1acb1afa9e5963fcd58c.jpg,YOLOv8n,0,person,0.8998794555664062,268.26513671875,131.17730712890625,357.6246337890625,308.8778381347656,640,640,7.186247035861015
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1155_squared_png_jpg.rf.a208f1532c8fc6fd0b0116b82e586c53.jpg,YOLOv8n,0,person,0.9045870304107666,210.1663818359375,132.67794799804688,320.8740234375,316.28253173828125,640,640,6.80859200656414
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1169_squared_png_jpg.rf.e324d9c584b919f6c54fe9f6df3f3b44.jpg,YOLOv8n,0,person,0.9130545258522034,136.71014404296875,128.61688232421875,232.35394287109375,326.8420715332031,640,640,6.662245839834213
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1173_squared_png_jpg.rf.960b454a7316456be69e6c4b9debe7d2.jpg,YOLOv8n,0,person,0.8977948427200317,113.8719711303711,133.06808471679688,228.34671020507812,329.70489501953125,640,640,6.77831657230854
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V007_1175_squared_png_jpg.rf.04cdbc952f9a7d1bdeb899058af27b21.jpg,YOLOv8n,0,person,0.8826674222946167,98.08633422851562,134.99307250976562,218.37420654296875,332.18353271484375,640,640,6.616750732064247
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1370_squared_png_jpg.rf.791a5d61ff7610e6e8c30470753d6818.jpg,YOLOv8n,0,person,0.8287554383277893,163.63323974609375,151.97097778320312,219.36322021484375,259.1307678222656,640,640,6.455382332205772
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1370_squared_png_jpg.rf.791a5d61ff7610e6e8c30470753d6818.jpg,YOLOv8n,0,person,0.8271055817604065,382.69024658203125,168.941650390625,427.46337890625,267.6775817871094,640,640,6.455382332205772
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1370_squared_png_jpg.rf.791a5d61ff7610e6e8c30470753d6818.jpg,YOLOv8n,0,person,0.38666921854019165,607.255859375,163.39059448242188,620.786376953125,221.59176635742188,640,640,6.455382332205772
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1370_squared_png_jpg.rf.791a5d61ff7610e6e8c30470753d6818.jpg,YOLOv8n,0,person,0.3635225296020508,79.4736328125,178.1424560546875,96.04403686523438,226.32763671875,640,640,6.455382332205772
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1379_squared_png_jpg.rf.fbfab3eaea2384a686b60a5914488e60.jpg,YOLOv8n,0,person,0.8452844619750977,258.2906188964844,162.1944580078125,320.2748718261719,272.415771484375,640,640,6.678767502307892
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1379_squared_png_jpg.rf.fbfab3eaea2384a686b60a5914488e60.jpg,YOLOv8n,0,person,0.8209699988365173,507.347900390625,152.94595336914062,544.9808349609375,265.9327392578125,640,640,6.678767502307892
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_1379_squared_png_jpg.rf.fbfab3eaea2384a686b60a5914488e60.jpg,YOLOv8n,0,person,0.43645524978637695,12.763458251953125,162.84127807617188,26.682376861572266,224.65524291992188,640,640,6.678767502307892
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_690_squared_png_jpg.rf.c9899bea4113df3220e5c456b8b22504.jpg,YOLOv8n,0,person,0.8730670213699341,394.081787109375,143.53842163085938,460.0230712890625,278.4281921386719,640,640,6.590411067008972
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_690_squared_png_jpg.rf.c9899bea4113df3220e5c456b8b22504.jpg,YOLOv8n,0,person,0.6586445569992065,44.10816192626953,171.1136932373047,56.64563751220703,207.37254333496094,640,640,6.590411067008972
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_690_squared_png_jpg.rf.c9899bea4113df3220e5c456b8b22504.jpg,YOLOv8n,0,person,0.25313353538513184,581.5198974609375,161.82464599609375,595.9620361328125,188.71441650390625,640,640,6.590411067008972
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_694_squared_png_jpg.rf.ed28795faeb21a0e5bac880dd4da6a94.jpg,YOLOv8n,0,person,0.8644201755523682,383.1728515625,138.7376708984375,434.19140625,279.7611083984375,640,640,7.061822339892387
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_694_squared_png_jpg.rf.ed28795faeb21a0e5bac880dd4da6a94.jpg,YOLOv8n,0,person,0.25324785709381104,45.21363067626953,171.435791015625,58.449073791503906,200.05364990234375,640,640,7.061822339892387
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_701_squared_png_jpg.rf.eb2f283c2b0ed855949c2336d64b4379.jpg,YOLOv8n,0,person,0.9122989773750305,334.11376953125,137.76040649414062,425.65087890625,284.7479248046875,640,640,6.7861005663871765
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_712_squared_png_jpg.rf.d260e10a62b0ec7a6a1f6aa153adf67e.jpg,YOLOv8n,0,person,0.9087945222854614,273.233154296875,134.68121337890625,359.73675537109375,290.0438537597656,640,640,7.005013525485992
/home/brandon/Projects/ped-detector-yolo-detr/caltech-pedestrian-IITP-1/valid/images/test07_V008_716_squared_png_jpg.rf.38cd82be4ce220b61c8af57fcf17552c.jpg,YOLOv8n,0,person,0.9154836535453796,286.56097412109375,133.71453857421875,385.37652587890625,292.66900634765625,640,640,6.813922896981239
